,KTB E1(%),KTC E2(%),SKB E3(%),SKC E4(%),Mean Distance
1,-0.0999999999999992,3.3499999999999965,1.3000000000000007,1.7500000000000009,0.0023369722648547806
2,-0.14999999999999925,3.3499999999999965,1.2500000000000007,1.7500000000000009,0.0023378950643929137
3,-0.14999999999999925,3.299999999999997,1.2500000000000007,1.7000000000000008,0.0023380015707159295
4,-0.19999999999999932,3.2499999999999973,1.2000000000000006,1.6500000000000008,0.002339031770815236
5,-0.19999999999999932,3.299999999999997,1.2000000000000006,1.7000000000000008,0.0023393178481379588
6,-0.049999999999999156,3.3499999999999965,1.3500000000000008,1.7500000000000009,0.0023395251310357234
7,-0.24999999999999936,3.1999999999999975,1.1500000000000006,1.6000000000000008,0.002340062866297166
8,-0.0999999999999992,3.299999999999997,1.3000000000000007,1.7000000000000008,0.0023405570164693247
9,-0.24999999999999936,3.2499999999999973,1.1500000000000006,1.6500000000000008,0.0023407423082871625
10,-0.2999999999999994,3.149999999999998,1.1000000000000005,1.5500000000000007,0.0023410948583080936
